package_date,short_name,bc_id,ncit_code,parent_bc_id,bc_categories,synonyms,result_scales,definition,system,system_name,code,dec_id,ncit_dec_code,dec_label,data_type,example_set
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,None;Slight;Moderate;Severe;Very Severe
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Head: Desquamation/Scaling,C191068,C191068,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Desquamation/Scaling score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Head: Erythema/Redness,C191066,C191066,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Erythema/Redness score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,None;Slight;Moderate;Severe;Very Severe
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Head: Thickness/Induration,C191067,C191067,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Head: Thickness/Induration score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4;5;6
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,No involvement;<10%;10-<30%;30-<50%;50-<70%;70-<90%;90-100%
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Area Score,C191081,C191081,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Area score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,None;Slight;Moderate;Severe;Very Severe
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4
2026-07-14,PASI Fredriksson Version - Lower Extremities: Desquamation/Scaling,C191080,C191080,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Desquamation/Scaling score.,,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,None;Slight;Moderate;Severe;Very Severe
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Lower Extremities: Erythema/Redness,C191078,C191078,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Erythema/Redness score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C41202,C41202,Completion Status,string,Not Done
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C51824,C51824,Evaluator,string,Investigator;Dematologist
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C91106,C91106,Clinical or Research Assessment Answer,string,None;Slight;Moderate;Severe;Very Severe
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4
2026-07-14,PASI Fredriksson Version - Lower Extremities: Thickness/Induration,C191079,C191079,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Lower Extremities: Thickness/Induration score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Trunk: Area Score,C191077,C191077,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Trunk: Area score.,,,,C25372,C25372,Category,string,PASI FREDRIKSSON
2026-07-14,PASI Fredriksson Version - Trunk: Area Score,C191077,C191077,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Trunk: Area score.,,,,C25692,C25692,Subcategory,string,
2026-07-14,PASI Fredriksson Version - Trunk: Area Score,C191077,C191077,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Trunk: Area score.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,PASI Fredriksson Version - Trunk: Area Score,C191077,C191077,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Trunk: Area score.,,,,C46126,C46126,Ordinal Position,integer,0;1;2;3;4;5;6
2026-07-14,PASI Fredriksson Version - Trunk: Area Score,C191077,C191077,C190947,QRS;Clinical or Research Assessment Classification;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification;PASI FREDRIKSSON;PASI03;Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,,Ordinal,Psoriasis Area and Severity Index Fredriksson Version (PASI Fredriksson Version) Trunk: Area score.,,,,C41202,C41202,Completion Status,string,Not Done
